age,attrition,businesstravel,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager
38,0,travel_frequently,human resources,10,4,human resources,3,male,3,2,human resources,3,married,6077,3,no,11,3,3,0,10,2,3,6,3,1,2
35,0,travel_rarely,research & development,1,3,medical,4,male,2,1,laboratory technician,1,single,2450,1,no,19,3,2,0,3,3,3,3,0,1,2
30,0,travel_rarely,sales,29,4,technical degree,3,male,3,3,sales executive,2,married,9250,3,no,12,3,2,1,9,3,3,4,2,1,3
35,1,travel_rarely,research & development,2,3,life sciences,1,female,3,1,laboratory technician,1,divorced,2074,1,yes,12,3,4,1,1,2,3,1,0,0,0
53,1,travel_rarely,research & development,2,5,technical degree,3,female,2,3,manufacturing director,4,married,10169,0,no,16,3,2,1,34,4,3,33,7,1,9
38,1,travel_rarely,research & development,2,3,medical,3,male,3,2,manufacturing director,2,married,4855,4,no,11,3,1,2,7,2,3,5,2,1,4
32,0,non-travel,research & development,1,4,technical degree,4,male,3,2,research scientist,1,married,4087,4,no,14,3,2,1,9,3,2,6,5,1,2
48,0,travel_rarely,research & development,15,4,other,3,female,3,1,research scientist,1,married,2367,8,no,12,3,4,1,10,3,2,8,2,7,6
34,0,travel_rarely,research & development,7,4,medical,1,male,3,1,research scientist,4,single,2972,1,no,13,3,3,0,1,4,1,1,0,0,0
55,0,travel_rarely,sales,26,5,marketing,3,male,2,5,manager,4,married,19586,1,no,21,4,3,1,36,3,3,36,6,2,13
34,0,travel_rarely,research & development,1,4,life sciences,2,male,3,2,research scientist,4,married,5484,9,no,17,3,2,1,9,3,2,2,2,2,1
26,0,travel_rarely,research & development,3,3,life sciences,1,female,3,1,research scientist,4,married,2061,1,no,21,4,1,0,1,5,3,1,0,0,0
38,0,travel_rarely,sales,14,3,life sciences,3,male,3,2,sales executive,2,married,9924,0,no,11,3,4,1,10,3,3,9,8,7,7
38,0,travel_rarely,sales,16,3,life sciences,2,female,3,2,sales executive,2,single,4198,2,no,12,3,2,0,8,5,4,3,2,1,2
36,0,travel_rarely,sales,1,4,life sciences,2,female,3,2,sales executive,3,single,6815,6,no,13,3,1,0,15,5,3,1,0,0,0
29,0,travel_rarely,research & development,3,1,medical,2,male,3,1,laboratory technician,1,single,4723,1,yes,18,3,4,0,10,3,3,10,9,1,5
35,0,travel_rarely,research & development,10,4,medical,1,female,3,2,healthcare representative,3,single,6142,3,yes,16,3,3,0,10,4,3,5,2,0,4
39,0,travel_rarely,sales,6,3,medical,4,male,4,3,sales executive,3,married,8237,2,no,11,3,1,1,11,3,3,7,6,7,6
29,0,travel_frequently,research & development,2,1,life sciences,1,male,3,2,healthcare representative,4,divorced,8853,1,no,19,3,4,1,6,0,4,6,4,1,3
50,0,travel_rarely,sales,9,3,marketing,3,male,3,5,manager,3,married,19331,4,yes,16,3,3,1,27,2,3,1,0,0,0
23,0,travel_rarely,research & development,10,3,technical degree,4,male,4,1,research scientist,3,married,2073,2,no,16,3,4,1,4,2,3,2,2,2,2
36,0,travel_frequently,research & development,6,4,life sciences,1,male,4,2,laboratory technician,1,married,5562,3,yes,13,3,4,1,9,3,3,3,2,0,2
42,0,travel_rarely,research & development,9,2,other,4,male,2,5,manager,4,single,19613,8,no,22,4,4,0,24,2,3,1,0,0,1
35,0,travel_rarely,research & development,28,3,life sciences,2,male,4,2,laboratory technician,3,married,3407,1,no,17,3,4,2,10,3,2,10,9,6,8
34,0,travel_frequently,research & development,10,4,technical degree,4,male,2,2,healthcare representative,3,married,5063,1,no,14,3,2,1,8,3,2,8,2,7,7
40,0,travel_rarely,sales,14,2,life sciences,4,female,3,2,sales executive,1,married,4639,1,no,15,3,3,1,5,2,3,5,4,1,2
43,0,travel_rarely,research & development,27,3,technical degree,4,male,4,1,laboratory technician,2,divorced,4876,5,no,12,3,3,1,8,0,3,6,4,0,2
35,0,travel_rarely,research & development,7,2,life sciences,3,male,2,1,laboratory technician,4,married,2690,1,no,18,3,4,1,1,5,2,1,0,0,1
46,0,travel_rarely,sales,1,4,life sciences,4,male,4,4,manager,1,single,17567,1,no,15,3,2,0,27,5,1,26,0,0,12
28,1,travel_rarely,research & development,24,3,medical,3,male,3,1,laboratory technician,2,married,2408,1,yes,17,3,3,3,1,3,3,1,1,0,0
22,0,non-travel,research & development,26,2,other,2,female,2,1,research scientist,3,married,2814,1,yes,14,3,2,0,4,2,2,4,2,1,3
50,0,travel_frequently,research & development,20,5,medical,2,male,3,4,healthcare representative,3,married,11245,2,yes,15,3,3,1,32,3,3,30,8,12,13
32,0,travel_rarely,research & development,5,4,other,2,female,4,1,research scientist,4,married,3312,3,no,17,3,4,2,6,3,3,3,2,0,2
44,0,travel_rarely,research & development,7,3,medical,2,female,3,5,research director,4,divorced,19049,0,yes,14,3,4,1,23,4,2,22,7,1,10
30,0,travel_rarely,research & development,7,3,medical,2,male,2,1,research scientist,2,married,2141,1,no,12,3,2,1,6,3,2,6,4,1,1
45,0,travel_rarely,research & development,5,5,medical,3,female,1,2,laboratory technician,1,single,5769,1,yes,14,3,1,0,10,3,3,10,7,1,4
45,0,non-travel,sales,26,3,marketing,1,male,2,2,sales executive,1,married,4385,1,no,15,3,1,1,10,2,3,10,7,4,5
31,0,travel_frequently,sales,2,4,other,4,male,3,2,sales executive,1,single,5332,7,no,13,3,4,0,10,3,3,5,2,0,3
36,0,travel_rarely,research & development,12,4,life sciences,3,female,3,2,manufacturing director,3,married,4663,9,yes,12,3,2,2,7,2,3,3,2,1,1
34,0,travel_frequently,research & development,10,4,life sciences,3,male,4,2,manufacturing director,4,divorced,4724,1,no,13,3,1,1,9,3,3,9,7,7,2
49,0,travel_rarely,research & development,25,4,life sciences,3,female,3,1,laboratory technician,1,married,3211,1,no,14,3,4,1,10,3,2,9,6,1,4
39,0,travel_rarely,research & development,10,5,medical,2,male,3,2,manufacturing director,1,married,5377,2,no,13,3,4,3,10,3,3,7,7,7,7
27,0,travel_rarely,research & development,19,3,other,4,male,2,1,laboratory technician,1,divorced,4066,1,no,11,3,1,2,7,3,3,7,7,0,7
35,0,travel_rarely,research & development,18,5,life sciences,2,male,4,2,research scientist,1,married,5208,1,no,11,3,4,0,16,2,3,16,15,1,10
28,0,travel_rarely,research & development,27,3,medical,2,female,1,2,manufacturing director,1,divorced,4877,0,no,21,4,2,1,6,5,2,5,3,0,0
21,0,travel_rarely,research & development,5,1,medical,3,male,3,1,research scientist,4,single,3117,1,no,18,3,3,0,3,2,3,2,2,2,2
18,1,travel_frequently,sales,3,2,medical,2,female,3,1,sales representative,4,single,1569,1,yes,12,3,3,0,0,2,4,0,0,0,0
47,0,travel_rarely,human resources,26,4,life sciences,4,female,3,5,manager,3,married,19658,3,no,11,3,3,1,27,2,3,5,2,1,0
39,0,travel_rarely,research & development,3,2,medical,3,male,2,2,laboratory technician,3,divorced,3069,0,no,15,3,4,1,11,3,3,10,8,0,7
40,0,travel_rarely,research & development,15,3,life sciences,1,female,2,3,manufacturing director,3,married,10435,1,no,13,3,4,2,18,2,3,18,15,14,12
35,0,non-travel,research & development,8,4,life sciences,3,female,3,2,healthcare representative,3,married,4148,1,no,12,3,4,1,15,5,3,14,11,2,9
37,0,travel_rarely,research & development,19,3,life sciences,3,male,3,2,manufacturing director,3,married,5768,3,no,17,3,1,3,9,2,2,4,3,0,2
39,0,travel_frequently,research & development,4,3,medical,1,female,3,2,manufacturing director,3,single,5042,0,no,13,3,4,0,10,2,1,9,2,3,8
45,0,travel_rarely,research & development,2,2,other,4,female,2,2,manufacturing director,4,divorced,5770,1,no,19,3,1,2,10,3,3,10,7,3,9
38,0,travel_rarely,research & development,2,2,medical,4,female,2,3,manufacturing director,3,married,7756,3,yes,19,3,4,1,10,6,4,5,4,0,2
35,1,travel_rarely,sales,10,3,medical,4,male,2,3,sales executive,1,married,10306,9,no,17,3,3,0,15,3,3,13,12,6,0
37,0,travel_rarely,research & development,10,3,medical,2,female,3,1,research scientist,2,married,3936,1,no,11,3,1,1,8,2,1,8,4,7,7
40,0,travel_rarely,research & development,16,3,life sciences,3,female,3,3,manufacturing director,4,single,7945,6,yes,15,3,4,0,18,2,2,4,2,3,3
44,0,travel_frequently,human resources,1,5,human resources,1,male,3,2,human resources,4,married,5743,4,yes,11,3,3,0,14,3,3,10,7,0,2
48,0,travel_frequently,research & development,4,5,medical,3,male,2,4,manager,4,married,15202,2,no,25,4,2,1,23,3,3,2,2,2,2
35,1,travel_rarely,sales,15,2,medical,1,male,1,2,sales executive,4,divorced,5440,6,yes,14,3,4,2,7,2,2,2,2,2,2
24,0,travel_frequently,research & development,2,1,technical degree,1,female,3,1,research scientist,4,single,3760,1,yes,13,3,3,0,6,2,3,6,3,1,3
27,0,travel_rarely,research & development,8,3,medical,2,female,4,1,research scientist,3,married,3517,7,no,17,3,1,0,5,0,3,3,2,0,2
27,0,travel_frequently,research & development,2,3,medical,4,male,3,1,research scientist,4,single,2580,2,no,13,3,3,0,6,0,2,4,2,1,2
40,1,travel_rarely,research & development,7,3,life sciences,1,male,3,1,laboratory technician,1,single,2166,3,yes,14,3,2,0,10,3,1,4,2,0,3
29,0,travel_rarely,sales,10,3,medical,3,male,2,2,sales executive,3,single,5869,9,no,11,3,3,0,8,2,3,5,2,1,4
36,0,travel_rarely,research & development,5,4,life sciences,2,female,3,3,healthcare representative,1,married,8008,4,no,12,3,3,2,9,6,3,3,2,0,2
25,0,travel_frequently,research & development,2,1,life sciences,4,male,4,2,manufacturing director,3,divorced,5206,1,no,17,3,3,2,7,6,3,7,7,0,7
39,0,travel_rarely,research & development,12,3,medical,4,male,3,2,manufacturing director,2,married,5295,4,no,21,4,3,0,7,3,3,5,4,1,0
49,0,travel_rarely,research & development,22,4,other,1,female,3,4,research director,2,married,16413,3,no,16,3,2,2,27,2,3,4,2,1,2
50,0,travel_rarely,research & development,17,5,life sciences,4,female,2,3,research director,1,divorced,13269,5,no,15,3,3,3,19,3,3,14,11,1,11
20,0,travel_rarely,sales,2,3,medical,3,female,3,1,sales representative,3,single,2783,1,no,19,3,1,0,2,3,3,2,2,2,2
34,0,travel_rarely,research & development,3,3,life sciences,4,female,3,2,research scientist,2,divorced,5433,1,no,12,3,3,1,11,2,3,11,8,7,9
36,0,travel_rarely,research & development,7,3,life sciences,1,male,3,1,laboratory technician,2,single,2013,2,no,11,3,3,0,15,4,3,4,3,1,3
49,0,travel_rarely,research & development,6,1,life sciences,3,female,2,4,healthcare representative,3,married,13966,2,yes,19,3,2,1,30,3,3,15,11,2,12
36,0,non-travel,research & development,1,4,medical,4,female,2,2,manufacturing director,3,married,4374,0,no,15,3,3,0,4,6,3,3,2,1,2
36,0,travel_rarely,research & development,3,2,life sciences,4,male,4,2,healthcare representative,1,divorced,6842,6,no,20,4,1,1,13,3,3,5,4,0,4
54,0,travel_rarely,research & development,22,5,medical,2,female,3,4,manager,3,married,17426,3,no,25,4,3,1,36,6,3,10,8,4,7
43,0,travel_rarely,research & development,15,2,life sciences,3,male,2,4,research director,3,married,17603,1,no,24,4,1,1,14,3,3,14,10,6,11
35,1,travel_frequently,sales,12,4,other,4,male,3,2,sales executive,4,single,4581,3,yes,24,4,1,0,13,2,4,11,9,6,7
38,0,travel_frequently,research & development,1,3,life sciences,4,male,3,2,research scientist,4,married,4735,7,no,15,3,4,2,19,4,4,13,11,2,9
29,0,travel_rarely,sales,5,3,medical,1,male,2,2,sales executive,2,divorced,4187,1,yes,13,3,2,1,10,3,2,10,0,0,9
33,0,travel_rarely,sales,2,4,medical,4,male,3,2,sales executive,4,divorced,5505,1,no,14,3,3,2,6,5,3,6,2,0,4
32,0,travel_rarely,research & development,2,3,medical,4,male,3,2,research scientist,2,divorced,5470,0,no,13,3,3,2,10,4,2,9,5,1,6
31,0,travel_rarely,sales,5,4,life sciences,1,female,3,2,sales executive,4,married,5476,1,no,11,3,1,2,10,2,3,10,0,0,2
49,0,travel_rarely,research & development,16,3,medical,4,female,3,1,laboratory technician,1,divorced,2587,4,yes,16,3,2,1,17,2,2,2,2,2,2
38,0,travel_frequently,research & development,2,3,medical,4,female,2,1,laboratory technician,2,single,2440,1,no,22,4,2,0,4,3,3,4,3,3,3
47,0,travel_rarely,sales,2,4,life sciences,2,female,4,4,manager,2,divorced,15972,6,no,14,3,3,3,29,2,3,3,2,1,2
49,0,travel_rarely,research & development,1,3,life sciences,3,male,3,4,manager,3,single,15379,4,no,14,3,1,0,23,2,3,8,7,0,0
41,0,travel_rarely,sales,23,2,life sciences,4,male,3,3,sales executive,3,single,7082,3,yes,16,3,4,0,21,2,3,2,0,0,2
20,0,travel_rarely,sales,9,1,life sciences,4,male,3,1,sales representative,1,single,2728,1,no,11,3,1,0,2,3,3,2,2,0,2
33,0,non-travel,sales,16,3,life sciences,3,female,3,2,sales executive,4,divorced,5368,1,yes,25,4,3,1,7,2,3,6,5,1,2
36,0,travel_rarely,research & development,26,4,life sciences,1,male,3,2,healthcare representative,3,married,5347,6,no,14,3,2,2,10,2,2,3,2,0,2
44,0,travel_rarely,human resources,1,3,life sciences,3,female,3,1,human resources,4,divorced,3195,4,yes,18,3,1,3,8,2,3,2,2,2,2
23,1,travel_rarely,research & development,8,1,medical,4,male,2,1,laboratory technician,3,single,3989,1,yes,11,3,1,0,5,2,3,5,4,1,2
38,0,travel_rarely,research & development,4,2,medical,4,female,3,1,laboratory technician,3,married,3306,7,no,19,3,4,1,7,5,2,0,0,0,0
53,0,travel_rarely,research & development,24,4,medical,2,male,4,3,healthcare representative,4,married,7005,3,no,15,3,3,0,11,2,3,4,3,1,2
48,1,travel_frequently,sales,7,2,medical,4,female,3,1,sales representative,3,married,2655,2,yes,11,3,3,2,19,3,3,9,7,7,7
32,1,travel_rarely,research & development,2,4,life sciences,4,male,3,1,laboratory technician,2,single,1393,1,no,12,3,1,0,1,2,3,1,0,0,0
26,0,non-travel,research & development,7,3,medical,4,male,3,1,laboratory technician,4,single,2570,1,no,20,4,3,0,7,5,3,7,7,5,7
55,0,travel_rarely,research & development,22,3,technical degree,1,male,2,1,research scientist,2,divorced,3537,5,no,12,3,4,1,8,1,3,4,2,1,2
34,0,travel_rarely,research & development,5,2,medical,2,male,2,2,laboratory technician,4,married,3986,1,no,14,3,3,1,15,3,4,15,10,4,13
60,0,travel_rarely,research & development,1,4,medical,3,male,1,3,healthcare representative,4,divorced,10883,3,no,20,4,3,1,19,2,4,1,0,0,0
33,0,travel_rarely,research & development,21,3,medical,2,male,4,1,laboratory technician,2,married,2028,1,no,18,3,4,3,14,6,3,14,11,2,13
37,0,travel_frequently,sales,1,4,medical,3,male,1,2,sales executive,4,divorced,9525,1,no,14,3,3,2,6,2,2,6,3,1,3
34,0,travel_rarely,research & development,19,3,life sciences,2,female,2,1,research scientist,4,married,2929,1,no,12,3,2,0,10,3,3,10,9,8,7
23,1,travel_rarely,sales,7,3,life sciences,3,male,3,1,sales representative,4,divorced,2275,1,yes,21,4,2,1,3,2,3,3,2,0,2
44,0,travel_rarely,research & development,2,3,life sciences,3,female,4,3,healthcare representative,4,married,7879,1,yes,19,3,2,1,9,2,3,8,7,6,7
35,0,travel_frequently,research & development,2,4,medical,1,male,2,1,research scientist,4,single,4930,0,yes,14,3,3,0,6,2,4,5,4,1,4
43,0,travel_rarely,sales,2,3,medical,4,male,3,2,sales executive,4,married,7847,1,yes,17,3,1,1,10,3,3,10,9,8,8
24,0,travel_rarely,research & development,9,3,medical,3,male,4,1,research scientist,3,married,4401,1,no,16,3,4,1,5,1,3,5,3,0,4
41,0,travel_rarely,sales,6,3,marketing,4,male,3,3,sales executive,3,single,9241,1,no,12,3,2,0,10,3,3,10,8,8,7
29,0,travel_rarely,research & development,9,4,medical,4,female,3,1,laboratory technician,3,married,2974,9,no,17,3,3,1,9,2,3,5,3,1,2
36,0,travel_rarely,sales,2,4,life sciences,3,female,3,2,sales representative,4,single,4502,3,no,15,3,3,0,17,2,2,13,7,6,7
45,0,non-travel,research & development,1,1,life sciences,3,male,2,3,healthcare representative,3,married,10748,3,no,23,4,4,1,25,3,2,23,15,14,4
24,1,travel_rarely,human resources,22,1,human resources,4,male,1,1,human resources,3,married,1555,1,no,11,3,3,1,1,2,3,1,0,0,0
47,1,travel_frequently,sales,9,3,life sciences,3,male,1,4,sales executive,3,married,12936,7,no,11,3,3,0,25,3,1,23,5,14,10
26,0,travel_rarely,research & development,17,4,medical,4,male,1,1,laboratory technician,3,married,2305,1,no,15,3,3,3,3,3,4,3,2,0,2
45,0,travel_rarely,research & development,28,2,technical degree,4,female,2,4,research director,2,single,16704,1,no,11,3,3,0,21,2,3,21,6,8,6
32,0,travel_frequently,research & development,10,3,life sciences,1,male,3,1,research scientist,3,married,3433,6,no,13,3,1,1,10,3,2,5,2,1,3
31,0,travel_rarely,research & development,2,4,life sciences,2,male,3,1,laboratory technician,3,married,3477,1,no,14,3,4,1,6,2,4,5,2,0,3
41,0,non-travel,human resources,4,3,human resources,3,male,1,2,human resources,2,married,6430,6,no,19,3,2,1,10,4,3,3,2,1,2
40,0,travel_rarely,research & development,8,2,life sciences,2,female,3,2,manufacturing director,1,married,6516,2,yes,16,3,2,1,18,3,3,1,0,0,0
24,0,travel_rarely,research & development,29,1,medical,2,male,3,1,laboratory technician,1,divorced,3907,1,no,13,3,2,3,6,2,4,6,2,1,2
46,0,travel_rarely,research & development,13,4,life sciences,3,male,3,2,healthcare representative,2,single,5562,6,no,14,3,4,0,19,3,3,10,7,0,9
35,0,travel_rarely,research & development,27,4,life sciences,4,male,3,2,manufacturing director,3,married,6883,2,no,16,3,2,1,17,3,3,7,7,0,7
30,0,travel_rarely,research & development,16,1,life sciences,2,male,3,1,research scientist,4,married,2862,1,no,12,3,2,1,10,2,2,10,0,0,8
47,0,non-travel,sales,2,4,marketing,3,male,3,2,sales executive,2,married,4978,7,no,11,3,4,1,4,3,1,1,0,0,0
46,0,travel_rarely,sales,2,3,life sciences,3,male,3,3,sales executive,4,divorced,10368,4,yes,12,3,2,1,13,5,2,10,6,0,3
36,1,travel_rarely,sales,13,5,marketing,2,male,2,2,sales executive,1,divorced,6134,5,yes,13,3,2,3,16,3,3,2,2,2,2
32,1,travel_rarely,sales,1,2,life sciences,1,male,1,2,sales executive,2,single,6735,6,no,15,3,2,0,10,2,3,0,0,0,0
23,0,travel_rarely,research & development,4,1,medical,3,female,3,1,laboratory technician,2,single,3295,1,no,13,3,3,0,3,3,1,3,2,1,2
31,0,travel_frequently,research & development,24,1,technical degree,4,female,3,2,manufacturing director,4,single,5238,2,no,20,4,4,0,9,3,2,5,4,1,4
39,0,non-travel,research & development,1,3,life sciences,4,male,3,2,laboratory technician,4,married,6472,1,yes,15,3,4,1,9,2,3,9,8,5,8
32,0,travel_rarely,sales,19,3,life sciences,4,male,1,3,sales executive,3,married,9610,3,no,13,3,3,1,10,2,1,4,3,0,2
40,0,travel_rarely,sales,7,4,medical,2,male,3,5,manager,2,single,19833,1,no,14,3,2,0,21,3,2,21,8,12,8
45,0,travel_rarely,human resources,4,3,life sciences,3,female,1,3,human resources,3,married,9756,4,no,21,4,3,2,9,2,4,5,0,0,3
30,0,travel_frequently,research & development,2,4,technical degree,4,female,2,1,research scientist,1,single,4968,0,no,16,3,4,0,10,2,3,9,7,0,7
24,0,travel_frequently,human resources,10,3,medical,1,male,3,1,human resources,4,married,2145,0,no,14,3,4,1,3,2,3,2,2,2,1
30,1,travel_frequently,human resources,8,3,human resources,3,female,2,1,human resources,4,divorced,2180,6,no,11,3,3,1,6,0,2,4,2,1,2
31,0,travel_rarely,sales,5,3,technical degree,1,male,3,2,sales executive,3,married,8346,1,no,19,3,3,1,6,3,3,5,2,0,2
27,0,travel_rarely,research & development,8,3,medical,3,female,3,1,research scientist,4,single,3445,1,no,11,3,3,0,6,5,2,6,2,1,4
29,1,travel_rarely,sales,9,3,marketing,2,female,1,1,sales representative,2,single,2760,1,no,13,3,3,0,2,3,3,2,2,2,2
29,0,travel_frequently,research & development,1,3,life sciences,4,male,4,2,healthcare representative,3,single,6294,8,yes,12,3,4,0,10,5,4,3,2,0,2
30,0,travel_rarely,sales,15,2,marketing,3,male,2,3,sales executive,1,divorced,7140,2,no,11,3,1,1,12,2,3,7,7,1,7
34,0,travel_rarely,research & development,2,4,medical,4,male,4,1,research scientist,4,married,2932,0,yes,14,3,1,3,6,3,3,5,0,1,2
33,0,non-travel,sales,2,3,marketing,4,female,3,2,sales executive,2,single,5147,8,no,15,3,4,0,13,2,2,11,7,1,7
49,0,travel_rarely,sales,11,4,marketing,4,female,3,2,sales executive,4,single,4507,3,no,12,3,3,0,8,1,4,5,1,0,4
33,1,travel_rarely,sales,16,3,life sciences,1,female,3,3,sales executive,1,single,8564,2,yes,20,4,3,0,11,2,2,0,0,0,0
38,0,travel_frequently,research & development,2,2,medical,3,female,2,1,laboratory technician,2,married,2468,4,no,14,3,2,1,9,4,2,6,1,0,5
31,1,travel_rarely,sales,16,4,marketing,1,male,3,3,sales executive,3,married,8161,2,no,13,3,1,3,10,2,3,1,0,0,0
29,0,travel_rarely,research & development,4,3,technical degree,4,female,2,1,research scientist,1,divorced,2109,1,no,13,3,3,1,1,2,3,1,0,0,0
30,0,travel_rarely,research & development,16,3,life sciences,3,male,4,2,healthcare representative,3,married,5294,3,no,16,3,3,1,10,3,3,7,0,1,7
32,0,non-travel,research & development,5,4,technical degree,2,male,3,1,research scientist,2,single,2718,2,no,14,3,2,0,12,3,3,7,7,0,7
38,0,travel_rarely,research & development,18,3,medical,2,male,1,2,healthcare representative,4,married,5811,3,yes,16,3,3,1,15,2,3,1,0,1,0
43,1,travel_frequently,research & development,17,3,technical degree,3,male,2,1,research scientist,3,married,2437,9,yes,16,3,4,1,6,4,3,1,0,0,0
42,0,travel_rarely,research & development,12,3,medical,2,male,3,1,laboratory technician,2,divorced,2766,8,no,22,4,2,3,7,6,2,5,3,0,4
55,0,travel_rarely,research & development,2,3,medical,3,male,2,5,research director,1,married,19038,8,no,12,3,2,3,34,2,3,1,0,0,0
33,0,non-travel,research & development,4,3,technical degree,4,male,3,2,research scientist,2,divorced,3055,5,no,15,3,4,2,11,2,2,9,8,1,7
41,0,travel_rarely,research & development,9,4,life sciences,3,male,3,1,laboratory technician,1,divorced,2289,1,no,20,4,2,2,5,2,3,5,3,0,4
34,0,non-travel,sales,10,3,life sciences,4,male,3,2,sales executive,3,divorced,4001,1,yes,14,3,3,1,15,3,3,15,14,0,7
53,0,non-travel,research & development,1,4,medical,1,female,2,4,manufacturing director,3,married,12965,4,yes,20,4,4,3,27,2,2,3,2,0,2
43,0,travel_rarely,human resources,2,3,life sciences,2,male,3,1,human resources,4,single,3539,0,no,13,3,2,0,10,5,3,9,7,1,8
34,0,travel_rarely,sales,3,2,life sciences,4,female,1,2,sales executive,4,single,6029,5,no,12,3,1,0,6,3,3,2,2,2,2
21,1,travel_rarely,sales,7,1,marketing,2,male,3,1,sales representative,2,single,2679,1,no,13,3,2,0,1,3,3,1,0,1,0
38,0,travel_rarely,research & development,6,2,other,4,female,2,1,laboratory technician,3,married,3702,1,no,11,3,2,1,5,3,3,5,4,0,4
22,1,travel_rarely,research & development,8,1,medical,3,female,3,1,laboratory technician,1,married,2398,1,yes,17,3,3,0,1,6,3,1,0,0,0
31,0,travel_rarely,sales,29,4,marketing,1,female,2,2,sales executive,4,married,5468,1,no,14,3,1,2,13,3,3,12,7,5,7
51,0,travel_rarely,research & development,3,3,technical degree,1,female,3,3,manager,3,married,13116,2,no,11,3,4,0,15,2,3,2,2,2,2
37,0,travel_rarely,sales,9,2,marketing,2,male,2,2,sales executive,2,married,4189,1,no,14,3,1,2,5,2,3,5,2,0,3
46,0,travel_rarely,research & development,2,4,medical,3,male,3,5,research director,4,divorced,19328,7,yes,17,3,3,1,24,3,3,2,1,2,2
36,0,travel_rarely,research & development,10,3,life sciences,4,male,3,3,healthcare representative,1,married,8321,7,yes,13,3,4,1,15,1,3,12,8,5,7
44,1,travel_frequently,research & development,1,2,medical,3,male,3,1,research scientist,2,divorced,2342,1,yes,12,3,3,3,6,2,2,5,3,2,3
37,0,travel_rarely,human resources,8,2,other,3,male,3,2,human resources,2,divorced,4071,2,no,13,3,3,0,19,4,2,10,0,4,7
35,1,travel_rarely,sales,27,3,life sciences,3,male,3,2,sales executive,4,single,5813,1,yes,18,3,4,0,10,2,3,10,7,7,7
33,0,travel_rarely,research & development,8,4,life sciences,4,male,4,1,research scientist,1,married,3143,6,no,19,3,2,1,14,1,3,10,8,7,6
28,0,travel_rarely,research & development,1,3,life sciences,3,male,3,1,research scientist,4,married,2044,1,no,11,3,3,1,5,6,4,5,3,0,3
39,0,travel_rarely,research & development,10,1,medical,3,male,3,3,research director,3,single,13464,7,no,21,4,3,0,9,3,3,4,3,2,2
46,0,non-travel,sales,26,2,life sciences,2,male,2,2,sales executive,2,single,7991,8,no,15,3,3,0,6,3,3,2,2,2,2
40,0,travel_rarely,research & development,2,2,life sciences,3,female,3,1,laboratory technician,1,married,3377,4,no,17,3,4,1,7,5,2,4,3,0,2
42,0,travel_rarely,research & development,13,3,medical,2,male,4,2,healthcare representative,1,married,5538,5,no,18,3,3,2,10,2,2,0,0,0,0
35,0,non-travel,research & development,2,2,medical,2,male,3,2,manufacturing director,4,divorced,5762,2,no,14,3,3,1,15,6,3,7,7,1,7
38,0,non-travel,human resources,2,3,human resources,1,male,3,1,human resources,2,divorced,2592,5,no,13,3,4,3,13,3,3,11,10,3,8
34,1,travel_frequently,research & development,9,4,life sciences,4,male,3,2,laboratory technician,1,married,5346,4,no,17,3,3,1,11,3,2,7,1,0,7
37,1,travel_rarely,research & development,10,4,medical,4,male,3,2,manufacturing director,1,single,4213,1,no,15,3,2,0,10,4,1,10,3,0,8
39,0,travel_frequently,sales,20,3,life sciences,3,male,3,2,sales executive,4,divorced,4127,2,no,18,3,4,1,7,6,3,2,1,2,2
43,0,non-travel,research & development,9,3,life sciences,1,male,3,1,research scientist,3,single,2438,4,no,13,3,3,0,7,2,2,3,2,1,2
41,0,travel_rarely,research & development,5,3,life sciences,2,male,4,2,healthcare representative,2,single,6870,3,no,12,3,1,0,11,3,1,3,2,1,2
41,0,travel_rarely,sales,4,1,marketing,3,female,3,3,sales executive,3,divorced,10447,0,yes,13,3,4,1,23,3,4,22,14,13,5
30,0,travel_rarely,research & development,10,3,medical,1,female,3,3,manufacturing director,3,single,9667,9,no,14,3,2,0,9,3,3,7,7,0,2
26,1,travel_rarely,human resources,20,2,medical,4,female,3,1,human resources,2,married,2148,0,yes,11,3,3,0,6,3,3,5,1,1,4
46,1,travel_rarely,research & development,21,2,medical,4,female,3,2,healthcare representative,2,married,8926,4,no,22,4,4,1,13,2,4,9,7,3,7
40,0,travel_rarely,research & development,1,3,life sciences,3,female,3,2,healthcare representative,4,divorced,6513,4,no,17,3,4,1,12,3,3,5,3,0,3
34,0,travel_rarely,sales,8,2,technical degree,2,male,4,2,sales executive,3,married,6799,1,no,21,4,3,2,10,5,3,10,8,4,8
58,0,non-travel,sales,2,3,medical,2,male,3,4,manager,2,divorced,16291,4,no,22,4,4,1,37,0,2,16,9,14,14
35,0,travel_rarely,research & development,23,4,medical,2,male,1,1,laboratory technician,3,married,2705,0,no,16,3,2,1,6,2,4,5,4,0,3
47,0,travel_rarely,research & development,4,3,life sciences,3,female,2,3,manufacturing director,2,divorced,10333,8,yes,12,3,3,1,28,4,3,22,11,14,10
